Location,temperature_mean,temperature_std,temperature_min,temperature_max,humidity_mean,humidity_std,humidity_min,humidity_max,co2_mean,co2_std,co2_min,co2_max,pir_mean,pir_std,pir_min,pir_max,light_mean,light_std,light_min,light_max,CO2_Rank,Humidity_Rank,Light_Rank,Temperature_Rank,PIR_Rank,description
TY-0807,21.445058992446473,1.6440377790899154,18.3,27.0,31.324427242649353,11.567674373138761,5,68,571.0691678631625,186.0115755297125,378,3010,3.588956863724327,5.942167971926223,0,29,85.21827205193833,108.48667348538073,0,1244,Good,Good,Dark,Comfortable,Occupied,"The room TY-0807 has a mean temperature of 21.445058992446473°C with a standard deviation of 1.6440377790899154°C, ranging from 18.3°C to 27.0°C. The average humidity is 31.324427242649353% with a standard deviation of 11.567674373138761%, ranging from 5% to 68%. The average CO2 level is 571.0691678631625 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-0808,21.487788424226142,1.6091927543730509,18.4,27.1,30.866959195247905,11.47662132029057,5,68,603.0785349691054,188.68314910836042,376,3172,3.490134622847079,5.485840632715084,0,29,114.19250171636668,133.72469754322861,0,1430,Average,Good,Dim,Comfortable,Occupied,"The room TY-0808 has a mean temperature of 21.487788424226142°C with a standard deviation of 1.6091927543730509°C, ranging from 18.4°C to 27.1°C. The average humidity is 30.866959195247905% with a standard deviation of 11.47662132029057%, ranging from 5% to 68%. The average CO2 level is 603.0785349691054 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-0809,21.445744274809158,1.5244447380624209,18.0,26.7,31.20318066157761,11.72455767920949,6,78,552.1729643765904,190.0598903015877,353,3054,3.07191475826972,4.6891895232733045,0,28,84.70604325699746,103.30203722947336,1,1813,Good,Good,Dark,Comfortable,Occupied,"The room TY-0809 has a mean temperature of 21.445744274809158°C with a standard deviation of 1.5244447380624209°C, ranging from 18.0°C to 26.7°C. The average humidity is 31.20318066157761% with a standard deviation of 11.72455767920949%, ranging from 6% to 78%. The average CO2 level is 552.1729643765904 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-0810,21.36029430623237,1.4701430942119675,18.6,26.0,31.778789433187995,11.94544475181439,6,69,576.8578802256989,183.31922105483446,365,2970,1.9830725827135163,3.295795800719773,0,27,32.09284431905617,40.96157509090839,0,944,Good,Good,Dark,Comfortable,Occupied,"The room TY-0810 has a mean temperature of 21.36029430623237°C with a standard deviation of 1.4701430942119675°C, ranging from 18.6°C to 26.0°C. The average humidity is 31.778789433187995% with a standard deviation of 11.94544475181439%, ranging from 6% to 69%. The average CO2 level is 576.8578802256989 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-0811,21.406356007328174,1.4065515443503243,17.9,27.4,32.03448377755452,12.18780372098013,5,69,567.9263045919272,183.98694441553388,334,2908,1.1744873234442408,2.3919000625556817,0,28,37.22752792388157,46.961546391534306,1,2314,Good,Good,Dark,Comfortable,Occupied,"The room TY-0811 has a mean temperature of 21.406356007328174°C with a standard deviation of 1.4065515443503243°C, ranging from 17.9°C to 27.4°C. The average humidity is 32.03448377755452% with a standard deviation of 12.18780372098013%, ranging from 5% to 69%. The average CO2 level is 567.9263045919272 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-0902,22.027005251655414,1.7202867475342927,18.6,30.0,29.577029715888703,11.06646912024503,5,66,558.9611834165117,179.85669038925153,349,2918,5.416250774700721,7.80459511117824,0,29,153.86290243663763,228.7729052368376,1,2319,Good,Average,Dim,Comfortable,Crowded,"The room TY-0902 has a mean temperature of 22.027005251655414°C with a standard deviation of 1.7202867475342927°C, ranging from 18.6°C to 30.0°C. The average humidity is 29.577029715888703% with a standard deviation of 11.06646912024503%, ranging from 5% to 66%. The average CO2 level is 558.9611834165117 ppm, and the room is generally considered Good for CO2 levels, Average for humidity, Dim for light, Comfortable for temperature, and Crowded for occupancy."
TY-0903,21.700160647946717,1.6995957516087872,18.1,27.8,30.1981324676194,11.204906883833326,5,70,573.2272833762844,178.30799213775524,349,2949,5.247899862779879,7.495780113942807,0,29,168.38481876903512,244.7973242233471,1,2310,Good,Good,Dim,Comfortable,Crowded,"The room TY-0903 has a mean temperature of 21.700160647946717°C with a standard deviation of 1.6995957516087872°C, ranging from 18.1°C to 27.8°C. The average humidity is 30.1981324676194% with a standard deviation of 11.204906883833326%, ranging from 5% to 70%. The average CO2 level is 573.2272833762844 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Crowded for occupancy."
TY-0904,21.526383356924192,1.7912355270205467,18.2,29.9,30.279798545047566,11.202934940427383,5,67,583.0389413739755,419.1449856847854,356,65533,3.2541558313308534,5.4563206780972235,0,29,158.9975970242602,234.12536930400083,0,2268,Good,Good,Dim,Comfortable,Occupied,"The room TY-0904 has a mean temperature of 21.526383356924192°C with a standard deviation of 1.7912355270205467°C, ranging from 18.2°C to 29.9°C. The average humidity is 30.279798545047566% with a standard deviation of 11.202934940427383%, ranging from 5% to 67%. The average CO2 level is 583.0389413739755 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-0905,21.368624521430572,1.901986149824899,17.8,28.0,30.940143804276776,11.018185881194052,6,66,17288.53817661157,28604.624250056575,0,65535,3.0058829022317677,5.175984944893972,0,29,157.01646590095558,224.5915524794018,0,2317,Hazardous,Good,Dim,Comfortable,Occupied,"The room TY-0905 has a mean temperature of 21.368624521430572°C with a standard deviation of 1.901986149824899°C, ranging from 17.8°C to 28.0°C. The average humidity is 30.940143804276776% with a standard deviation of 11.018185881194052%, ranging from 6% to 66%. The average CO2 level is 17288.53817661157 ppm, and the room is generally considered Hazardous for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-0906,21.441912547766712,1.7644042105818203,18.1,27.5,30.796874021173966,11.285105294341644,5,67,590.8855165069223,192.91096445140272,363,3174,2.632995051055566,4.569254107776451,0,29,152.11670738582973,228.13902485984863,1,2290,Good,Good,Dim,Comfortable,Occupied,"The room TY-0906 has a mean temperature of 21.441912547766712°C with a standard deviation of 1.7644042105818203°C, ranging from 18.1°C to 27.5°C. The average humidity is 30.796874021173966% with a standard deviation of 11.285105294341644%, ranging from 5% to 67%. The average CO2 level is 590.8855165069223 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-0907,21.94291755847237,2.0095568401468786,17.9,29.6,31.93769823873746,10.4022946133822,5,68,569.5933623868589,190.73789672096626,360,3117,2.1960081487402974,4.288620076497809,0,29,206.80896877175792,331.91499467755716,0,1286,Good,Good,Dim,Comfortable,Occupied,"The room TY-0907 has a mean temperature of 21.94291755847237°C with a standard deviation of 2.0095568401468786°C, ranging from 17.9°C to 29.6°C. The average humidity is 31.93769823873746% with a standard deviation of 10.4022946133822%, ranging from 5% to 68%. The average CO2 level is 569.5933623868589 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-0908,21.40603893294881,1.8229128742331742,17.9,27.7,31.281874549387165,11.21900594646347,5,67,505.2531506849315,189.22824441315356,298,2962,3.2235904830569573,5.028440492923902,0,29,135.34053352559482,174.08802997589646,1,1367,Good,Good,Dim,Comfortable,Occupied,"The room TY-0908 has a mean temperature of 21.40603893294881°C with a standard deviation of 1.8229128742331742°C, ranging from 17.9°C to 27.7°C. The average humidity is 31.281874549387165% with a standard deviation of 11.21900594646347%, ranging from 5% to 67%. The average CO2 level is 505.2531506849315 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-0909,21.327838173877005,1.5948641079657637,18.1,26.6,31.221825485382727,11.626329621446128,5,78,400.06181655880386,179.0438120673258,198,2762,3.2655976025759554,4.884949064214866,0,29,82.40545796537762,108.90710807811386,1,1678,Good,Good,Dark,Comfortable,Occupied,"The room TY-0909 has a mean temperature of 21.327838173877005°C with a standard deviation of 1.5948641079657637°C, ranging from 18.1°C to 26.6°C. The average humidity is 31.221825485382727% with a standard deviation of 11.626329621446128%, ranging from 5% to 78%. The average CO2 level is 400.06181655880386 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-0911,21.255080315559358,1.476967978910891,18.8,26.0,31.610905173779425,12.02840844297774,5,69,565.6619776320375,189.02047866507326,330,2842,0.9801349681589202,2.133959803771179,0,25,37.8207711561005,52.14274346605894,1,839,Good,Good,Dark,Comfortable,Free,"The room TY-0911 has a mean temperature of 21.255080315559358°C with a standard deviation of 1.476967978910891°C, ranging from 18.8°C to 26.0°C. The average humidity is 31.610905173779425% with a standard deviation of 12.02840844297774%, ranging from 5% to 69%. The average CO2 level is 565.6619776320375 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Free for occupancy."
TY-1002,21.803629427056954,1.65587962421397,18.4,28.0,30.1252574361052,11.09297367362621,5,66,596.9765353320504,189.30505513426687,323,3057,5.672406225733482,8.783714184271199,0,29,165.89226510010465,254.5490334959227,2,2260,Good,Good,Dim,Comfortable,Crowded,"The room TY-1002 has a mean temperature of 21.803629427056954°C with a standard deviation of 1.65587962421397°C, ranging from 18.4°C to 28.0°C. The average humidity is 30.1252574361052% with a standard deviation of 11.09297367362621%, ranging from 5% to 66%. The average CO2 level is 596.9765353320504 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Crowded for occupancy."
TY-1003,21.720885868137643,1.7318993732745678,18.5,28.0,30.35589046493302,11.046849536883618,5,67,579.2740018387182,187.66798269095156,348,3020,5.1640727607039665,7.7644588241047785,0,29,170.74166009981613,252.38748067205898,1,2295,Good,Good,Dim,Comfortable,Crowded,"The room TY-1003 has a mean temperature of 21.720885868137643°C with a standard deviation of 1.7318993732745678°C, ranging from 18.5°C to 28.0°C. The average humidity is 30.35589046493302% with a standard deviation of 11.046849536883618%, ranging from 5% to 67%. The average CO2 level is 579.2740018387182 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Crowded for occupancy."
TY-1004,21.343288547664745,1.885595610517105,17.9,30.5,30.664651311580293,11.007917109495288,6,67,557.7359564939219,194.43377485609088,212,3027,4.128470889315419,6.62721849510619,0,29,182.15735764555342,267.49571165794396,2,2299,Good,Good,Dim,Comfortable,Occupied,"The room TY-1004 has a mean temperature of 21.343288547664745°C with a standard deviation of 1.885595610517105°C, ranging from 17.9°C to 30.5°C. The average humidity is 30.664651311580293% with a standard deviation of 11.007917109495288%, ranging from 6% to 67%. The average CO2 level is 557.7359564939219 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-1005,21.45299776221337,1.8895316775588384,18.0,27.8,31.2883838530617,11.002059802477588,6,66,550.250864599378,195.08948269533767,293,3144,3.5596791537097854,5.910008935412433,0,29,192.3111395274492,273.09825185391674,2,2346,Good,Good,Dim,Comfortable,Occupied,"The room TY-1005 has a mean temperature of 21.45299776221337°C with a standard deviation of 1.8895316775588384°C, ranging from 18.0°C to 27.8°C. The average humidity is 31.2883838530617% with a standard deviation of 11.002059802477588%, ranging from 6% to 66%. The average CO2 level is 550.250864599378 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-1006,21.506643771464255,1.8135860751760835,18.2,27.6,31.00068685607243,10.992338058145338,6,67,595.1432094911021,201.27796392318285,356,3211,3.249547299406806,5.459795945862194,0,29,154.74639400561972,235.18810988458034,1,2305,Good,Good,Dim,Comfortable,Occupied,"The room TY-1006 has a mean temperature of 21.506643771464255°C with a standard deviation of 1.8135860751760835°C, ranging from 18.2°C to 27.6°C. The average humidity is 31.00068685607243% with a standard deviation of 10.992338058145338%, ranging from 6% to 67%. The average CO2 level is 595.1432094911021 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
